pid,year,gender,age,educ,marriage,child_p,job,job_precarity,job_security_dummy,bianzhi,wage,industry,provname
621628103,2016,1.0,35,6.0,1.0,0.5,1,,0.0,,36000.0,住宿和餐饮业,甘肃
211827401,2016,1.0,35,6.0,1.0,0.5,0,,,,,住宿和餐饮业,辽宁
130726102,2016,1.0,35,9.0,1.0,0.5,1,,0.0,,28000.0,居民服务和其他服务业,河北
360305582,2016,0.0,32,12.0,1.0,0.25,1,,0.0,,60000.0,制造业,江西
620396101,2016,1.0,33,15.0,1.0,1.0,1,,,否,,居民服务和其他服务业,甘肃
410663106,2016,0.0,38,12.0,1.0,0.0,1,,0.0,,8800.0,批发和零售业,河南
621612101,2016,1.0,51,9.0,1.0,0.0,1,,,,,批发和零售业,甘肃
410042101,2016,0.0,44,0.0,1.0,0.0,1,,,,,交通运输、仓储和邮政业,河南
340087434,2016,1.0,25,9.0,1.0,0.0,0,,,,,建筑业,安徽
210454102,2016,0.0,29,9.0,1.0,0.0,1,1.0,0.0,是,50000.0,电力、燃气及水的生产和供应业,
440348104,2016,1.0,30,9.0,0.0,0.0,1,,,,,文化、体育和娱乐业,
530436101,2016,1.0,40,9.0,1.0,0.0,1,,1.0,否,10800.0,公共管理和社会组织,云南
440758105,2016,1.0,29,16.0,0.0,0.0,0,,,,,制造业,
130610101,2016,0.0,56,12.0,1.0,0.0,1,,,,,建筑业,河北
320070105,2016,1.0,50,9.0,1.0,0.0,1,,,,,制造业,江苏
320326102,2016,1.0,52,0.0,1.0,0.33333334,1,,,,,居民服务和其他服务业,江苏
210676101,2016,0.0,43,9.0,1.0,0.5,1,,0.0,,72000.0,制造业,辽宁
440103103,2016,0.0,30,,1.0,0.25,1,,1.0,,107600.0,批发和零售业,广东
370281103,2016,1.0,24,,1.0,0.5,0,,0.0,否,24000.0,制造业,
410089101,2016,0.0,46,9.0,1.0,0.5,1,2.0,,否,8000.0,,河南
620908101,2016,0.0,53,12.0,1.0,0.0,1,,,是,,公共管理和社会组织,甘肃
410504101,2016,1.0,41,9.0,1.0,0.33333334,1,,,,,批发和零售业,河南
411118108,2016,0.0,53,6.0,1.0,0.0,0,,,,,制造业,上海
410248103,2016,0.0,34,15.0,1.0,1.0,1,,0.0,,33500.0,批发和零售业,
610123102,2016,0.0,43,9.0,1.0,0.33333334,1,,0.0,,38400.0,建筑业,陕西
510212103,2016,1.0,30,12.0,0.0,0.0,0,,,,,批发和零售业,四川
220343101,2016,1.0,57,12.0,1.0,0.0,1,,,,,信息传播、计算机服务和软件业,吉林
340185104,2016,1.0,43,6.0,1.0,0.5,0,,0.0,,38400.0,制造业,安徽
410080101,2016,0.0,57,12.0,1.0,0.0,1,1.0,,是,,制造业,河南
410279103,2016,1.0,29,9.0,1.0,0.5,1,,0.0,,18000.0,批发和零售业,
120001101,2016,1.0,37,12.0,1.0,1.0,1,,,,,批发和零售业,天津
430235101,2016,0.0,51,15.0,1.0,0.0,1,,,是,,教育,湖南
620521103,2016,1.0,54,12.0,1.0,0.0,0,,,,,批发和零售业,甘肃
473386431,2016,0.0,29,9.0,1.0,0.5,1,,,,,交通运输、仓储和邮政业,
311202101,2016,1.0,31,19.0,0.0,0.0,1,,1.0,,70000.0,制造业,上海
210503101,2016,1.0,51,12.0,0.0,0.0,1,,0.0,,18000.0,住宿和餐饮业,辽宁
620921101,2016,0.0,30,0.0,1.0,0.66666669,1,,0.0,,11000.0,无法编码,甘肃
120102103,2016,0.0,29,9.0,1.0,0.66666669,1,,,,,制造业,天津
340285102,2016,1.0,39,12.0,1.0,0.5,1,,,,,金融业,安徽
130477103,2016,1.0,26,15.0,1.0,0.0,0,,0.0,,51400.0,教育,
130140101,2016,1.0,37,15.0,1.0,0.5,1,1.0,,是,,批发和零售业,河北
530434101,2016,0.0,39,16.0,1.0,0.5,1,1.0,,是,,公共管理和社会组织,云南
440667104,2016,1.0,26,16.0,0.0,0.25,1,,,否,,卫生、社会保障和社会福利业,广东
330054102,2016,0.0,53,9.0,1.0,0.0,1,,1.0,,25500.0,制造业,浙江
310346103,2016,1.0,62,12.0,1.0,0.0,1,,,,,卫生、社会保障和社会福利业,上海
620776101,2016,1.0,45,15.0,1.0,0.0,1,3.0,,是,,房地产业,甘肃
410400104,2016,0.0,21,6.0,0.0,0.0,0,,,,,批发和零售业,河南
130678103,2016,1.0,26,9.0,1.0,0.5,0,,,,,制造业,河北
140519105,2016,1.0,27,12.0,1.0,0.5,0,,,,,批发和零售业,
210786101,2016,1.0,38,16.0,1.0,1.0,1,1.0,,是,,卫生、社会保障和社会福利业,辽宁
410125102,2016,0.0,66,9.0,1.0,0.5,0,,,,,制造业,河南
410066101,2016,1.0,32,16.0,1.0,0.5,1,3.0,,否,,公共管理和社会组织,河南
530129101,2016,1.0,45,6.0,1.0,0.0,1,,0.0,,18000.0,住宿和餐饮业,云南
120080103,2016,1.0,29,16.0,0.0,0.0,1,,,是,,教育,天津
340079432,2016,1.0,33,6.0,1.0,0.5,0,,,,,制造业,安徽
430397111,2016,1.0,20,12.0,1.0,1.0,0,,,,,批发和零售业,
311733102,2016,0.0,41,9.0,1.0,0.5,1,3.0,,否,,交通运输、仓储和邮政业,上海
411350105,2016,1.0,28,,1.0,1.0,0,,,,,制造业,河南
140386101,2016,1.0,52,15.0,1.0,0.0,1,,,是,,批发和零售业,山西
441468102,2016,1.0,35,12.0,1.0,0.5,1,,1.0,,15800.0,制造业,广东
230570103,2016,1.0,30,16.0,1.0,0.0,1,,,是,,水利、环境和公共设施管理业,
520215103,2016,0.0,30,9.0,1.0,0.5,1,,0.0,,15000.0,居民服务和其他服务业,贵州
311581101,2016,0.0,67,6.0,0.0,0.0,0,,,,,房地产业,上海
411309102,2016,1.0,44,6.0,1.0,0.66666669,0,,,,,制造业,河南
411088103,2016,1.0,48,9.0,0.0,1.0,1,1.0,,是,,公共管理和社会组织,河南
210174102,2016,0.0,58,6.0,1.0,0.33333334,1,,0.0,,24000.0,建筑业,辽宁
211723102,2016,0.0,61,12.0,1.0,0.0,0,,,否,,金融业,辽宁
410057101,2016,1.0,50,15.0,1.0,0.0,1,,,,,建筑业,
420013101,2016,0.0,51,9.0,1.0,0.0,1,,0.0,,30000.0,建筑业,湖北
370260103,2016,1.0,28,6.0,1.0,1.0,0,,,,,批发和零售业,
211224102,2016,1.0,30,16.0,1.0,0.25,1,,,,,制造业,辽宁
610182101,2016,0.0,54,6.0,1.0,0.0,1,,0.0,,44400.0,批发和零售业,陕西
210080102,2016,0.0,48,6.0,1.0,0.25,0,,0.0,,40000.0,建筑业,辽宁
430229103,2016,0.0,27,9.0,0.0,0.5,1,,0.0,,14000.0,批发和零售业,湖南
620618101,2016,1.0,45,0.0,1.0,0.0,1,,,否,,住宿和餐饮业,
210675102,2016,1.0,52,9.0,1.0,0.0,0,,,,,批发和零售业,辽宁
410134104,2016,0.0,29,9.0,1.0,0.5,1,2.0,,否,,制造业,
211556101,2016,0.0,54,9.0,1.0,0.0,1,,,否,,,辽宁
360280101,2016,0.0,39,9.0,1.0,0.5,1,,0.0,,48000.0,建筑业,江西
370755104,2016,1.0,38,6.0,1.0,0.0,1,,,,,批发和零售业,山东
410513103,2016,0.0,31,19.0,1.0,0.5,1,1.0,,是,,科学研究、技术服务和地质勘查业,
340128102,2016,0.0,46,9.0,1.0,0.33333334,1,,,,,建筑业,安徽
130471103,2016,0.0,40,16.0,1.0,1.0,1,1.0,,是,,交通运输、仓储和邮政业,河北
441722103,2016,1.0,21,6.0,0.0,0.0,1,,0.0,,70710.0,批发和零售业,
430625101,2016,1.0,40,12.0,0.0,0.0,1,,,是,,交通运输、仓储和邮政业,湖南
410070101,2016,0.0,35,12.0,1.0,0.0,1,3.0,,否,,电力、燃气及水的生产和供应业,河南
310183102,2016,0.0,48,16.0,1.0,0.0,1,,,,,制造业,上海
621662102,2016,0.0,65,9.0,1.0,0.0,1,,,,,建筑业,甘肃
230367101,2016,1.0,47,12.0,0.0,0.0,1,,,否,,住宿和餐饮业,黑龙江
410680102,2016,1.0,48,6.0,1.0,0.0,1,,,,,住宿和餐饮业,河南
621822104,2016,0.0,27,6.0,0.0,0.0,0,,,,,制造业,甘肃
130149102,2016,0.0,29,15.0,1.0,0.25,1,,,,,制造业,河北
151708431,2016,0.0,30,12.0,1.0,0.5,1,,0.0,,50400.0,制造业,山东
430692103,2016,1.0,24,6.0,1.0,0.0,1,,0.0,,23400.0,批发和零售业,湖南
140173101,2016,0.0,50,15.0,1.0,0.5,1,1.0,,是,,教育,山西
370488103,2016,0.0,26,15.0,1.0,0.25,1,,,,,住宿和餐饮业,山东
620562105,2016,1.0,22,9.0,0.0,0.0,0,,,,,居民服务和其他服务业,甘肃
620039101,2016,0.0,26,9.0,0.0,0.0,1,,,,,住宿和餐饮业,甘肃
312111102,2016,1.0,24,15.0,0.0,0.0,1,,1.0,,46400.0,批发和零售业,上海
440856103,2016,1.0,23,9.0,1.0,2.0,0,,,,,制造业,
610223103,2016,1.0,23,9.0,0.0,0.0,0,,,,,金融业,上海
410411103,2016,1.0,28,15.0,1.0,1.0,1,2.0,0.0,否,6000.0,教育,河南
140365105,2016,0.0,33,19.0,1.0,0.5,1,,,,,信息传播、计算机服务和软件业,
620547104,2016,0.0,18,9.0,0.0,0.0,1,,0.0,,11000.0,住宿和餐饮业,甘肃
450235106,2016,1.0,39,12.0,1.0,0.0,1,,,否,,卫生、社会保障和社会福利业,广西
610367104,2016,1.0,27,15.0,0.0,0.0,1,,,,,文化、体育和娱乐业,
211712101,2016,1.0,45,12.0,0.0,0.0,1,,1.0,,21000.0,居民服务和其他服务业,辽宁
211131102,2016,1.0,47,9.0,1.0,0.33333334,0,,,,,批发和零售业,辽宁
140097104,2016,1.0,26,12.0,1.0,0.0,0,,,,,文化、体育和娱乐业,山西
621771101,2016,0.0,46,9.0,1.0,0.0,1,,,,,制造业,甘肃
411675102,2016,1.0,44,6.0,1.0,0.5,1,,,,,批发和零售业,河南
411638103,2016,0.0,44,15.0,1.0,0.0,1,,,,,制造业,河南
520200101,2016,0.0,43,0.0,1.0,0.2,1,,,,,制造业,贵州
130475105,2016,1.0,27,12.0,1.0,1.0,1,3.0,,是,,采矿业,河北
130094103,2016,0.0,20,,0.0,0.0,1,,0.0,,76000.0,居民服务和其他服务业,
621151103,2016,0.0,35,,1.0,0.5,1,,1.0,,28000.0,批发和零售业,甘肃
621631103,2016,0.0,33,9.0,1.0,0.33333334,1,,,,,制造业,甘肃
210942103,2016,0.0,41,9.0,1.0,0.66666669,1,,,,,建筑业,辽宁
450303102,2016,1.0,79,0.0,1.0,0.0,1,,,,,批发和零售业,广西
230399101,2016,1.0,46,12.0,1.0,0.0,0,,,,,制造业,黑龙江
430328101,2016,0.0,58,9.0,1.0,0.5,1,,0.0,,46000.0,建筑业,湖南
370012103,2016,1.0,27,15.0,1.0,0.5,0,,,,,制造业,山东
130897103,2016,0.0,22,12.0,0.0,0.0,0,,0.0,,20000.0,交通运输、仓储和邮政业,河北
430193102,2016,1.0,46,12.0,1.0,0.0,1,,,,,房地产业,湖南
311230103,2016,0.0,30,16.0,1.0,0.5,1,1.0,,是,,卫生、社会保障和社会福利业,
621191101,2016,0.0,50,0.0,1.0,0.0,1,,,否,10000.0,,甘肃
370726101,2016,0.0,53,9.0,1.0,0.5,1,,,,,建筑业,山东
120097101,2016,0.0,28,15.0,1.0,0.25,1,3.0,,否,,建筑业,天津
441998104,2016,1.0,36,,1.0,0.5,1,,0.0,,49500.0,制造业,
450268105,2016,1.0,24,15.0,1.0,1.0,0,,,否,,制造业,
310506101,2016,0.0,58,9.0,0.0,0.0,0,1.0,,是,,教育,上海
230470103,2016,0.0,32,12.0,1.0,0.5,1,,,是,,采矿业,
621798104,2016,1.0,34,9.0,1.0,0.66666669,1,,0.0,,2000.0,教育,甘肃
310771102,2016,1.0,59,12.0,1.0,0.0,1,,,,,金融业,上海
450268103,2016,0.0,28,9.0,0.0,0.0,1,,0.0,,59000.0,制造业,广西
312213102,2016,1.0,42,12.0,1.0,0.0,1,,,,,批发和零售业,上海
620718105,2016,1.0,26,6.0,1.0,1.0,0,,,,,制造业,
610251103,2016,0.0,34,15.0,1.0,0.5,1,1.0,,是,,电力、燃气及水的生产和供应业,陕西
312223101,2016,1.0,52,16.0,1.0,0.0,0,,,是,,科学研究、技术服务和地质勘查业,上海
610063108,2016,1.0,50,6.0,1.0,0.0,1,,0.0,,20400.0,批发和零售业,陕西
140768101,2016,0.0,58,9.0,1.0,0.0,1,,0.0,否,12000.0,文化、体育和娱乐业,山西
510047101,2016,1.0,43,6.0,1.0,0.0,1,2.0,,否,,制造业,四川
311552101,2016,0.0,61,12.0,1.0,0.0,1,,,,,房地产业,上海
621754102,2016,0.0,49,6.0,1.0,0.0,1,,,,,居民服务和其他服务业,甘肃
430652102,2016,0.0,39,12.0,1.0,0.33333334,1,,,,,批发和零售业,湖南
411064103,2016,1.0,30,19.0,1.0,0.0,1,,,,,租赁和商务服务业,河南
120033103,2016,0.0,26,15.0,0.0,0.0,1,,1.0,,21602.0,租赁和商务服务业,天津
411341431,2016,1.0,31,12.0,1.0,0.0,0,,,,,制造业,河南
411795101,2016,0.0,45,0.0,1.0,0.0,1,,,,,建筑业,河南
211442101,2016,0.0,52,6.0,1.0,0.0,1,,,否,20000.0,,辽宁
411621101,2016,0.0,42,9.0,1.0,0.33333334,1,,0.0,,76000.0,建筑业,河南
140007104,2016,0.0,36,12.0,1.0,1.0,1,,,是,,采矿业,山西
520233101,2016,0.0,31,12.0,0.0,0.0,1,,0.0,,216000.0,信息传播、计算机服务和软件业,贵州
130507103,2016,1.0,28,15.0,1.0,0.0,0,,,,,制造业,河北
211875101,2016,1.0,39,15.0,1.0,0.5,1,1.0,,是,,房地产业,辽宁
520190101,2016,0.0,38,6.0,1.0,0.0,1,,0.0,,40000.0,建筑业,贵州
312248102,2016,1.0,30,16.0,1.0,0.5,1,,1.0,,20000.0,住宿和餐饮业,上海
410694103,2016,0.0,36,12.0,1.0,0.75,0,,,,,教育,河南
410833101,2016,0.0,44,6.0,1.0,0.0,1,,,,,建筑业,河南
311256101,2016,0.0,53,12.0,1.0,0.0,1,,0.0,,45000.0,教育,上海
610312102,2016,0.0,30,16.0,1.0,0.5,1,3.0,,是,,教育,陕西
312344101,2016,1.0,42,16.0,1.0,0.0,1,,,是,,公共管理和社会组织,上海
350028101,2016,0.0,49,9.0,1.0,0.0,1,,,否,,,福建
510948101,2016,1.0,47,0.0,1.0,0.0,0,,0.0,,7500.0,居民服务和其他服务业,
211947102,2016,1.0,53,12.0,0.0,0.0,1,3.0,,是,,教育,辽宁
430004101,2016,1.0,62,16.0,0.0,0.0,0,,,,,教育,湖南
211802101,2016,0.0,51,9.0,0.0,0.0,1,,0.0,,6000.0,建筑业,辽宁
440788103,2016,1.0,30,9.0,1.0,0.5,1,,,,,制造业,广东
520324104,2016,0.0,33,9.0,1.0,1.0,1,,,,,建筑业,贵州
310117101,2016,1.0,54,9.0,1.0,0.0,1,1.0,,是,,建筑业,上海
510334103,2016,1.0,51,,1.0,0.5,1,,,否,6000.0,,四川
621057101,2016,0.0,42,0.0,1.0,0.25,1,,0.0,,24000.0,水利、环境和公共设施管理业,甘肃
450035103,2016,0.0,34,12.0,0.0,0.0,1,,,,,制造业,
210535102,2016,1.0,58,9.0,1.0,0.0,0,,,否,,制造业,辽宁
620325101,2016,0.0,54,12.0,1.0,0.25,1,,,,,建筑业,甘肃
312140102,2016,1.0,53,6.0,1.0,0.0,1,,0.0,,52560.0,文化、体育和娱乐业,上海
450235104,2016,0.0,29,9.0,0.0,0.5,1,,,,,建筑业,广西
370059101,2016,0.0,47,9.0,1.0,0.0,1,,,,,交通运输、仓储和邮政业,山东
410428104,2016,0.0,27,9.0,1.0,0.5,1,,,,,住宿和餐饮业,
430124103,2016,1.0,57,15.0,0.0,0.0,1,3.0,,否,,制造业,湖南
440570105,2016,1.0,28,6.0,1.0,0.5,0,,,,,制造业,
210785102,2016,1.0,45,16.0,1.0,0.0,1,1.0,,是,,制造业,辽宁
420490101,2016,1.0,44,16.0,1.0,0.5,1,,,是,,公共管理和社会组织,湖北
340262104,2016,1.0,27,12.0,1.0,0.5,0,,,,,信息传播、计算机服务和软件业,上海
411846103,2016,1.0,28,15.0,1.0,0.0,1,,,,,公共管理和社会组织,
130901104,2016,1.0,32,15.0,1.0,1.0,1,,,,,住宿和餐饮业,河北
310206101,2016,0.0,33,15.0,1.0,1.0,1,2.0,,否,,交通运输、仓储和邮政业,上海
450041103,2016,0.0,29,9.0,1.0,0.5,1,,0.0,,20000.0,居民服务和其他服务业,广西
211600101,2016,1.0,60,9.0,1.0,0.0,0,,,否,,公共管理和社会组织,辽宁
211195103,2016,1.0,26,9.0,1.0,1.0,1,,0.0,,3300.0,批发和零售业,
411107102,2016,0.0,40,16.0,1.0,1.0,1,1.0,,是,,电力、燃气及水的生产和供应业,河南
411044104,2016,0.0,29,15.0,1.0,1.0,1,,1.0,,200000.0,金融业,
120009101,2016,0.0,52,15.0,1.0,0.5,1,,,是,,制造业,天津
510577103,2016,0.0,23,12.0,0.0,0.0,0,,0.0,,40000.0,房地产业,四川
610008101,2016,0.0,63,0.0,0.0,0.0,0,,,,,居民服务和其他服务业,陕西
312454101,2016,0.0,39,9.0,1.0,0.5,1,2.0,,否,,交通运输、仓储和邮政业,
441631103,2016,0.0,28,16.0,0.0,0.0,1,,1.0,,140000.0,信息传播、计算机服务和软件业,广东
311098102,2016,0.0,53,6.0,1.0,0.0,1,,,,,制造业,上海
430117103,2016,1.0,26,16.0,0.0,0.0,1,,0.0,否,39600.0,教育,湖南
410498103,2016,1.0,30,12.0,1.0,0.5,1,1.0,,是,,制造业,
520422103,2016,0.0,30,,0.0,0.0,0,,0.0,,12000.0,建筑业,贵州
411662109,2016,0.0,35,9.0,1.0,0.5,1,,,,,制造业,河南
210916101,2016,0.0,61,6.0,1.0,0.5,0,,,,,住宿和餐饮业,辽宁
410451101,2016,1.0,35,12.0,1.0,1.0,1,,0.0,,20000.0,教育,河南
210638104,2016,0.0,29,15.0,1.0,0.0,1,1.0,1.0,是,22000.0,制造业,辽宁
610296102,2016,0.0,45,16.0,1.0,0.0,1,,,是,,公共管理和社会组织,陕西
230422104,2016,1.0,32,9.0,1.0,0.5,0,,,,,住宿和餐饮业,
130472102,2016,0.0,66,15.0,1.0,1.0,1,,,,,建筑业,河北
410508103,2016,1.0,30,16.0,1.0,1.0,1,,,是,,教育,
621286103,2016,1.0,27,15.0,1.0,0.0,1,,0.0,,24000.0,建筑业,
430211101,2016,0.0,40,15.0,1.0,0.5,1,,,,,制造业,湖南
140074431,2016,1.0,24,9.0,1.0,0.5,0,,,,,住宿和餐饮业,山西
140221101,2016,0.0,59,6.0,1.0,0.60000002,1,,,,,采矿业,山西
370669101,2016,0.0,36,12.0,1.0,1.0,1,1.0,,是,,采矿业,山东
411090102,2016,0.0,41,9.0,1.0,0.5,1,1.0,,是,,公共管理和社会组织,河南
230483104,2016,0.0,28,6.0,1.0,0.5,1,,,是,,交通运输、仓储和邮政业,黑龙江
310673102,2016,1.0,45,,1.0,0.0,0,,,,,批发和零售业,上海
110060102,2016,1.0,66,12.0,1.0,,1,,,,,金融业,
136103501,2016,0.0,33,9.0,1.0,0.5,1,,0.0,否,39600.0,电力、燃气及水的生产和供应业,
370574102,2016,0.0,23,16.0,0.0,0.0,1,,0.0,,72520.0,制造业,
118404501,2016,0.0,32,16.0,1.0,0.5,1,1.0,1.0,是,56500.0,租赁和商务服务业,甘肃
620623101,2016,0.0,63,0.0,1.0,0.5,1,,0.0,否,16000.0,教育,甘肃
410142103,2016,0.0,35,,1.0,0.5,1,,1.0,,36000.0,制造业,河南
310874102,2016,1.0,45,12.0,1.0,0.0,1,,,,,批发和零售业,上海
620389101,2016,1.0,53,12.0,1.0,0.0,0,,,,,水利、环境和公共设施管理业,甘肃
411234103,2016,1.0,32,16.0,1.0,0.5,1,,,是,,卫生、社会保障和社会福利业,河南
120046103,2016,1.0,26,15.0,1.0,0.25,0,3.0,,否,,批发和零售业,天津
370389581,2016,1.0,52,,0.0,0.0,0,,0.0,,12000.0,批发和零售业,山东
440597106,2016,0.0,28,12.0,0.0,0.0,1,,0.0,,60400.0,住宿和餐饮业,广东
441096101,2016,0.0,31,15.0,1.0,0.5,1,,1.0,,70000.0,信息传播、计算机服务和软件业,
500169104,2016,0.0,43,6.0,1.0,0.0,1,,,,,制造业,重庆
130195431,2016,1.0,41,12.0,0.0,0.0,1,3.0,,是,,公共管理和社会组织,河北
211241105,2016,0.0,30,12.0,1.0,0.0,1,3.0,1.0,否,20000.0,制造业,辽宁
411306103,2016,0.0,37,6.0,1.0,0.5,1,,,,,批发和零售业,
620973103,2016,0.0,24,9.0,0.0,0.0,0,,,,,制造业,
310761101,2016,1.0,47,9.0,1.0,0.0,1,,,,,卫生、社会保障和社会福利业,上海
440731101,2016,0.0,56,12.0,1.0,0.40000001,1,,,是,,电力、燃气及水的生产和供应业,广东
450168102,2016,1.0,56,12.0,1.0,0.0,0,,,,,制造业,
140001103,2016,1.0,22,9.0,0.0,0.0,0,,,,,批发和零售业,山西
520125101,2016,0.0,34,16.0,1.0,0.5,1,,,是,,电力、燃气及水的生产和供应业,贵州
230222104,2016,0.0,31,15.0,1.0,0.5,1,,,,,信息传播、计算机服务和软件业,
450098102,2016,1.0,37,9.0,1.0,2.0,1,,,,,制造业,广西
450217102,2016,0.0,46,6.0,1.0,0.80000001,1,,,,,建筑业,
310563101,2016,0.0,60,9.0,0.0,1.0,1,3.0,,否,,卫生、社会保障和社会福利业,上海
310587101,2016,0.0,40,9.0,1.0,0.0,1,1.0,1.0,是,90000.0,交通运输、仓储和邮政业,上海
450185106,2016,1.0,20,9.0,1.0,1.0,0,,,,,批发和零售业,
410636102,2016,0.0,40,12.0,0.0,0.0,1,1.0,,是,,交通运输、仓储和邮政业,河南
140095104,2016,0.0,18,0.0,0.0,0.0,1,,0.0,,50000.0,住宿和餐饮业,
360124106,2016,0.0,38,9.0,1.0,0.0,0,,,,,批发和零售业,江西
411337103,2016,1.0,26,6.0,1.0,0.0,0,,0.0,,16000.0,批发和零售业,河南
230616103,2016,0.0,25,12.0,0.0,0.0,1,,,是,,房地产业,
130480101,2016,1.0,43,12.0,1.0,0.33333334,1,,,否,8000.0,,河北
411047106,2016,1.0,26,,0.0,0.0,1,,,否,5000.0,,河南
621117101,2016,0.0,34,0.0,0.0,0.0,1,,0.0,否,22000.0,建筑业,甘肃
310478101,2016,0.0,73,12.0,1.0,,0,,,,,租赁和商务服务业,上海
370269101,2016,1.0,44,9.0,1.0,0.0,1,,0.0,,10000.0,制造业,
211537101,2016,1.0,34,12.0,1.0,0.5,1,,0.0,,20000.0,批发和零售业,辽宁
311882104,2016,0.0,35,16.0,1.0,1.0,1,,1.0,,120000.0,批发和零售业,上海
340176102,2016,1.0,45,9.0,1.0,0.0,1,,,,,制造业,安徽
230632101,2016,1.0,49,12.0,1.0,0.0,1,2.0,,否,,租赁和商务服务业,黑龙江
320244103,2016,0.0,38,9.0,1.0,0.0,0,,0.0,,45000.0,建筑业,江苏
410292103,2016,0.0,33,9.0,1.0,0.5,1,,0.0,,8000.0,批发和零售业,河南
360023101,2016,0.0,61,9.0,1.0,0.0,1,,,否,10000.0,,江西
360085104,2016,1.0,38,6.0,1.0,0.33333334,1,,0.0,,34000.0,制造业,江西
100051502,2016,0.0,50,12.0,1.0,0.0,1,3.0,,是,,住宿和餐饮业,北京
440443101,2016,0.0,51,0.0,0.0,0.0,1,,,,,交通运输、仓储和邮政业,广东
410579103,2016,0.0,26,15.0,0.0,0.0,1,,1.0,,120000.0,金融业,
130813103,2016,0.0,35,,1.0,0.0,1,,0.0,,50000.0,交通运输、仓储和邮政业,
210156102,2016,0.0,55,9.0,1.0,0.0,0,,,,,建筑业,辽宁
410650102,2016,1.0,67,6.0,1.0,0.25,1,,,否,,公共管理和社会组织,河南
440641102,2016,0.0,44,,1.0,1.0,1,,1.0,是,45000.0,制造业,
440798101,2016,1.0,46,12.0,1.0,0.0,1,,,,,批发和零售业,广东
140003103,2016,1.0,28,15.0,0.0,0.0,1,,0.0,,20000.0,建筑业,山西
370026101,2016,1.0,35,12.0,1.0,0.5,0,,,,,批发和零售业,山东
340024581,2016,0.0,44,9.0,1.0,0.0,1,,0.0,,37000.0,建筑业,安徽
620873103,2016,1.0,31,16.0,1.0,0.5,1,,1.0,,81300.0,制造业,
211943101,2016,0.0,37,15.0,0.0,0.0,0,,,,,住宿和餐饮业,辽宁
411695101,2016,1.0,48,6.0,1.0,0.0,0,,,,,住宿和餐饮业,河南
340061102,2016,0.0,45,6.0,1.0,0.0,1,,,,,建筑业,安徽
411064104,2016,0.0,30,16.0,1.0,1.0,1,,,否,,科学研究、技术服务和地质勘查业,
411433104,2016,1.0,22,6.0,1.0,1.0,0,,,,,批发和零售业,河南
130155104,2016,0.0,27,16.0,1.0,1.0,1,,,,,制造业,
230586102,2016,1.0,48,15.0,1.0,0.0,1,3.0,,是,,教育,黑龙江
621424102,2016,1.0,42,15.0,1.0,0.5,1,1.0,,是,,制造业,甘肃
340008103,2016,1.0,33,9.0,1.0,0.5,0,,0.0,,5700.0,住宿和餐饮业,安徽
510336101,2016,0.0,48,6.0,1.0,0.33333334,1,,,否,31000.0,,四川
210978101,2016,1.0,49,9.0,1.0,0.0,0,,,,,制造业,辽宁
210610103,2016,0.0,30,9.0,1.0,0.0,1,,0.0,,60000.0,制造业,辽宁
450336103,2016,1.0,30,12.0,1.0,1.0,0,,,,,批发和零售业,
370464101,2016,0.0,29,19.0,1.0,0.0,1,,,,,制造业,山东
330058101,2016,0.0,36,9.0,1.0,0.25,1,,,,,批发和零售业,浙江
312359101,2016,1.0,52,9.0,1.0,0.0,0,,,,,电力、燃气及水的生产和供应业,上海
320151103,2016,0.0,28,9.0,1.0,1.0,1,,,,,交通运输、仓储和邮政业,江苏
442007104,2016,1.0,50,9.0,1.0,0.0,1,,0.0,,20000.0,居民服务和其他服务业,广东
310960431,2016,0.0,45,16.0,1.0,0.33333334,1,,,是,,电力、燃气及水的生产和供应业,上海
621706102,2016,0.0,54,9.0,1.0,0.25,1,,,,,无法编码,甘肃
230307102,2016,1.0,40,9.0,1.0,0.0,1,,0.0,,19500.0,金融业,黑龙江
253373431,2016,1.0,47,9.0,0.0,0.0,1,,,是,,电力、燃气及水的生产和供应业,上海
530090431,2016,1.0,28,9.0,1.0,0.0,1,,,,,居民服务和其他服务业,云南
410868101,2016,0.0,64,6.0,0.0,0.0,1,,,是,,公共管理和社会组织,河南
310603101,2016,1.0,42,15.0,1.0,0.5,1,3.0,1.0,否,70000.0,教育,
311573101,2016,0.0,60,0.0,1.0,0.0,0,2.0,,否,,信息传播、计算机服务和软件业,上海
441330101,2016,0.0,35,16.0,1.0,0.5,1,2.0,,否,,租赁和商务服务业,
411416106,2016,1.0,23,12.0,1.0,1.0,0,,,,,居民服务和其他服务业,上海
510853101,2016,0.0,51,0.0,1.0,0.0,1,,,,,制造业,四川
211298101,2016,0.0,38,9.0,1.0,0.33333334,1,,,,,交通运输、仓储和邮政业,辽宁
130311103,2016,0.0,24,12.0,1.0,0.2,1,,0.0,,6000.0,卫生、社会保障和社会福利业,河北
530440102,2016,0.0,44,15.0,1.0,0.0,1,,,是,,水利、环境和公共设施管理业,云南
140013104,2016,1.0,33,9.0,1.0,0.5,1,,,,,金融业,山西
210197102,2016,1.0,62,6.0,1.0,0.0,1,,,,,房地产业,辽宁
220218101,2016,1.0,62,6.0,1.0,0.0,0,,,否,,,吉林
370714104,2016,0.0,26,6.0,1.0,0.5,1,,0.0,否,30000.0,制造业,山东
